squirrel_id,trapping_id,year,vial_number,poop_id,poop_time,comments,problem_duplicate
11171,87106,2009,1,A0308,1423,,FALSE
11157,87452,2009,1,A0309,1021,,FALSE
10699,87366,2009,1,A0310,1300,,FALSE
13676,87846,2009,1,A0311,1125,,FALSE
10657,87372,2009,1,A0313,1129,,FALSE
10272,87173,2009,1,A0315,1241,,FALSE
13688,87221,2009,1,A0316,1027,,FALSE
10342,87462,2009,1,A0317,949,,FALSE
11211,87250,2009,1,A0318,1020,,FALSE
13673,87151,2009,1,A0319,1233,,FALSE
10311,87402,2009,1,A0320,1010,,FALSE
10710,86946,2009,1,A0321,1235,,FALSE
13660,87073,2009,1,A0322,1043,,FALSE
13663,87415,2009,1,A0323,1235,,FALSE
13663,87259,2009,1,A0324,1103,,FALSE
10122,87049,2009,1,A0325,1120,,FALSE
10472,87308,2009,1,A0327,1017,,FALSE
10213,87270,2009,1,A0328,1130,,FALSE
10757,86948,2009,1,A0329,1323,,FALSE
10336,87405,2009,1,A0330,1036,,FALSE
10213,87524,2009,1,A0331,1355,,FALSE
10689,87545,2009,1,A0333,950,nipples look suspiciously like LL,FALSE
10717,87159,2009,1,A0334,1350,,FALSE
10573,87309,2009,1,A0336,1231,LR notches on her ears,FALSE
11191,87180,2009,1,A0337,1219,,FALSE
10747,87192,2009,1,A0338,1033,,FALSE
10127,87395,2009,1,A0339,1345,,FALSE
10755,87056,2009,1,A0340,1057,,FALSE
10206,87051,2009,1,A0341,1332,,FALSE
11190,87218,2009,1,A0342,1250,,FALSE
10289,86944,2009,1,A0344,1345,,FALSE
10587,86960,2009,1,A0345,1200,,FALSE
10661,87113,2009,1,A0346,1443,,FALSE
10419,87652,2009,1,A0347,1421,,FALSE
10307,87304,2009,1,A0348,1037,,FALSE
10762,87128,2009,1,A0349,1015,,FALSE
10102,87506,2009,1,A0350,1154,Female started gasping so released without completing handling,FALSE
10352,87615,2009,1,A0352,1249,,FALSE
11192,87385,2009,1,A0353,1042,,FALSE
10748,87763,2009,1,A0354,1153,,FALSE
8776,87488,2009,1,A0357,1241,,FALSE
10119,87774,2009,1,A0358,1155,,FALSE
10264,87537,2009,1,A0359,1033,,FALSE
10167,87269,2009,1,A0360,1028,,FALSE
10575,87895,2009,1,A0362,1354,,FALSE
10126,87298,2009,1,A0363,1330,,FALSE
13683,87453,2009,1,A0364,1058,,FALSE
10517,87465,2009,1,A0365,1059,,FALSE
10165,87448,2009,1,A0366,1003,,FALSE
10148,87035,2009,1,A0367,1236,,FALSE
10226,86986,2009,1,A0368,1330,,FALSE
10753,87472,2009,1,A0369,951,,FALSE
10304,87569,2009,1,A0370,947,,FALSE
10422,87605,2009,1,A0371,1038,,FALSE
13683,87665,2009,1,A0372,1006,,FALSE
10240,87475,2009,1,A0373,1112,,FALSE
10112,87195,2009,1,A0374,1010,,FALSE
8741,87029,2009,1,A0375,1141,,FALSE
10407,87822,2009,1,A0376,1220,,FALSE
10317,88381,2009,1,A0377,854,,FALSE
13666,87239,2009,1,A0378,1232,"released, been handled for less than 3 days",FALSE
10271,87429,2009,1,A0380,1207,,FALSE
13672,87869,2009,1,A0381,959,,FALSE
10137,87283,2009,1,A0382,1425,,FALSE
10929,87679,2009,1,A0383,1205,"possibly read right tag in field wrong, I read J2527",FALSE
11175,87701,2009,1,A0384,1043,,FALSE
10143,87050,2009,1,A0385,1116,,FALSE
10226,87601,2009,1,A0386,1123,,FALSE
10112,87378,2009,1,A0387,1228,,FALSE
10640,87364,2009,1,A0388,1304,,FALSE
11211,87738,2009,1,A0389,1140,,FALSE
11212,87264,2009,1,A0390,1319,,FALSE
10119,87564,2009,1,A0392,1224,,FALSE
10119,87116,2009,1,A0393,1120,,FALSE
13683,87899,2009,1,A0394,1321,,FALSE
10352,87271,2009,1,A0395,1112,,FALSE
10336,87857,2009,1,A0396,1125,,FALSE
10422,87041,2009,1,A0397,1058,,FALSE
10317,87323,2009,1,A0399,1336,"In estrus, mating chase today",FALSE
13193,87220,2009,1,A0400,1056,,FALSE
10324,87380,2009,1,A0401,1116,,FALSE
10391,87287,2009,1,A0402,1046,,FALSE
10399,87338,2009,1,A0403,1031,,FALSE
10168,87334,2009,1,A0404,1230,,FALSE
10298,87722,2009,1,A0405,1340,,FALSE
10544,87089,2009,1,A0406,1139,,FALSE
10122,87669,2009,1,A0407,1149,,FALSE
13666,87487,2009,1,A0408,1300,,FALSE
10149,87184,2009,1,A0409,1325,,FALSE
10405,87431,2009,1,A0410,1107,,FALSE
10145,87551,2009,1,A0411,1008,,FALSE
8735,87193,2009,1,A0412,1350,,FALSE
10712,87091,2009,1,A0413,1435,,FALSE
10270,87302,2009,1,A0414,1205,,FALSE
10407,87492,2009,1,A0415,1115,,FALSE
10390,87337,2009,1,A0416,1320,,FALSE
8746,87598,2009,1,A0417,1231,,FALSE
10578,87423,2009,1,A0418,1110,,FALSE
10278,87290,2009,1,A0419,1149,,FALSE
10661,87481,2009,1,A0420,1330,small nipples,FALSE
10701,87737,2009,1,A0421,1305,,FALSE
10719,87606,2009,1,A0422,1104,,FALSE
10342,87229,2009,1,A0423,1018,,FALSE
10701,87276,2009,1,A0424,1015,,FALSE
10334,87329,2009,1,A0425,1328,,FALSE
11188,87368,2009,1,A0426,1233,,FALSE
10318,87227,2009,1,A0427,1149,,FALSE
10190,87416,2009,1,A0429,1248,,FALSE
13667,87268,2009,1,A0430,1245,,FALSE
10393,87421,2009,1,A0431,1106,,FALSE
10643,87807,2009,1,A0434,1101,,FALSE
10407,87272,2009,1,A0435,1245,,FALSE
10335,87436,2009,1,A0436,1220,Old colours from 2007,FALSE
10148,87169,2009,1,A0437,931,,FALSE
11164,87442,2009,1,A0438,1030,,FALSE
11177,87467,2009,1,A0439,1124,,FALSE
10593,87408,2009,1,A0440,1345,,FALSE
10181,87457,2009,1,A0441,1132,,FALSE
10592,87510,2009,1,A0442,1240,Had a notch in the left ear - missed nest?,FALSE
10226,87210,2009,1,A0444,1219,,FALSE
10586,87424,2009,1,A0445,1019,,FALSE
10750,87342,2009,1,A0448,1310,,FALSE
10706,87451,2009,1,A0450,1230,,FALSE
10344,87733,2009,1,A0451,1015,,FALSE
10334,88534,2009,1,A0452,933,,FALSE
11206,86942,2009,1,A0453,1310,,FALSE
10265,87925,2009,1,A0454,1404,,FALSE
10137,87713,2009,1,A0455,1150,,FALSE
13670,87369,2009,1,A0456,1107,,FALSE
10645,87383,2009,1,A0457,1015,,FALSE
13663,87898,2009,1,A0458,1330,,FALSE
10937,87709,2009,1,A0459,1140,,FALSE
10342,87926,2009,1,A0460,1336,,FALSE
10223,87037,2009,1,A0461,1212,,FALSE
10747,87483,2009,1,A0462,1155,VERY CALM.,FALSE
10362,87478,2009,1,A0463,1215,,FALSE
10750,87583,2009,1,A0464,1153,,FALSE
10609,87592,2009,1,A0465,1118,,FALSE
11206,87918,2009,1,A0467,1115,,FALSE
10363,87723,2009,1,A0468,1323,,FALSE
10399,87572,2009,1,A0469,1109,,FALSE
10312,87634,2009,1,A0470,1345,,FALSE
10722,87325,2009,1,A0472,1254,,FALSE
10331,87855,2009,1,A0473,1200,,FALSE
10712,87897,2009,1,A0474,1137,,FALSE
10569,87274,2009,1,A0475,1105,,FALSE
10717,87384,2009,1,A0476,1210,,FALSE
10593,87637,2009,1,A0478,1330,,FALSE
10203,87599,2009,1,A0479,1154,,FALSE
8735,87562,2009,1,A0480,1352,,FALSE
10373,87674,2009,1,A0481,1410,,FALSE
10687,87541,2009,1,A0482,1020,,FALSE
10401,86939,2009,1,A0483,1125,,FALSE
13672,88244,2009,1,A0484,1057,,FALSE
10929,87867,2009,1,A0485,1155,"Left ear infected, removed ear tag",FALSE
10334,87673,2009,1,A0486,1025,,FALSE
10711,87840,2009,1,A0487,1247,,FALSE
10231,87865,2009,1,A0488,1126,,FALSE
11194,87594,2009,1,A0489,1334,,FALSE
10689,86955,2009,1,A0490,1407,,FALSE
10335,87650,2009,1,A0491,1021,,FALSE
10722,87557,2009,1,A0493,1115,,FALSE
10627,87382,2009,1,A0495,945,,FALSE
10062,87834,2009,1,A0496,1352,,FALSE
11198,87787,2009,1,A0497,1200,,FALSE
10183,87224,2009,1,A0498,1311,,FALSE
10061,87588,2009,1,A0499,1310,,FALSE
10416,91170,2009,1,A0500,921,Escaped; ht:21,FALSE
10253,89740,2009,1,A0501,1006,,FALSE
10828,93036,2010,1,A0502,1127,,FALSE
10593,89918,2009,1,A0503,950,,FALSE
11080,92149,2009,1,A0504,940,HT 6. Right notch?,FALSE
10399,89743,2009,1,A0505,,,FALSE
10699,90832,2009,1,A0506,832,HT 8,FALSE
10122,90822,2009,1,A0507,1016,HT 20,FALSE
10657,89422,2009,1,A0508,1207,Dropped within the past 24 hours; N1 done today.,FALSE
10171,89369,2009,1,A0509,1143,,FALSE
10395,90117,2009,1,A0510,916,,FALSE
11164,89448,2009,1,A0512,1158,,FALSE
10702,89695,2009,1,A0513,935,,FALSE
10270,89435,2009,1,A0514,936,,FALSE
10735,90068,2009,1,A0515,2138,,FALSE
10219,90466,2009,1,A0516,1020,HT=18; OFT=15,FALSE
10191,90988,2009,1,A0517,1428,,FALSE
10183,89772,2009,1,A0518,951,HT 16,FALSE
8746,89616,2009,1,A0519,1007,,FALSE
11266,93016,2010,1,A0520,1425,,FALSE
13653,89221,2009,1,A0521,1126,,FALSE
10155,89505,2009,1,A0522,932,,FALSE
10374,90542,2009,1,A0523,920,HT 2; escaped before palpating,FALSE
10160,89883,2009,1,A0524,1007,HT 5;,FALSE
10291,89758,2009,1,A0527,1201,,FALSE
11159,89218,2009,1,A0528,930,,FALSE
11169,89311,2009,1,A0529,1113,,FALSE
10206,89999,2009,1,A0531,855,,FALSE
10122,89872,2009,1,A0532,849,,FALSE
10215,89604,2009,1,A0533,945,,FALSE
10356,90826,2009,1,A0534,903,HT 0,FALSE
10650,89693,2009,1,A0535,1021,,FALSE
10393,89929,2009,1,A0536,906,,FALSE
10679,89611,2009,1,A0537,1111,,FALSE
10145,89631,2009,1,A0538,1223,Released,FALSE
10417,89621,2009,1,A0539,1119,,FALSE
13666,90510,2009,1,A054,1016,HT 7,FALSE
10362,89890,2009,1,A0540,1024,HT 25; fed in tree,FALSE
10650,90473,2009,1,A0542,920,HT=16; OFT=22,FALSE
10292,89909,2009,1,A0543,1057,,FALSE
10712,89765,2009,1,A0544,953,,FALSE
13667,89977,2009,1,A0545,1027,HT 20,FALSE
10363,90002,2009,1,A0546,1042,,FALSE
13665,89760,2009,1,A0547,1100,,FALSE
10624,89691,2009,1,A0548,934,,FALSE
10181,89771,2009,1,A0549,920,HT 19,FALSE
10160,88395,2009,1,A0550,922,,FALSE
11978,88679,2009,1,A0552,1100,,FALSE
10061,87998,2009,1,A0553,1318,,FALSE
10291,88099,2009,1,A0554,940,,FALSE
10724,88208,2009,1,A0555,1034,Recorded right tag wrong and changed according to colour key,FALSE
10183,90427,2009,1,A0556,1000,"HT=14, OFT=11+ 3 smears",FALSE
11272,93024,2010,1,A0557,1228,,FALSE
10402,88079,2009,1,A0558,927,,FALSE
13677,88442,2009,1,A0559,1150,,FALSE
11711,97832,2010,1,A0560,1103,HT 1s,FALSE
10362,87983,2009,1,A0564,1057,,FALSE
13667,90920,2009,1,A0565,905,HT 20. No poop cup. Nipples v sd.,FALSE
11159,89750,2009,1,A0566,1052,,FALSE
13688,89627,2009,1,A0567,1030,,FALSE
11198,89452,2009,1,A0568,944,,FALSE
10727,89308,2009,1,A0570,1043,,FALSE
11177,89787,2009,1,A0571,900,HT 15,FALSE
11159,88425,2009,1,A0574,1143,,FALSE
10650,97710,2010,1,A0576,1011,HT 14s,FALSE
10666,89876,2009,1,A0577,921,,FALSE
10133,92805,2009,1,A0578,2155,HT 15. Wean? Face looks worse.,FALSE
11176,86689,2009,1,A0579,1037,Released; 2nd cap today,FALSE
10184,90540,2009,1,A0580,1113,HT 15,FALSE
11159,90638,2009,1,A0581,1109,HT: 23s,FALSE
10096,91834,2009,1,A0582,1207,Released,FALSE
10362,90669,2009,1,A0583,945,HT 17; trap again in 3 days to check again for milk.,FALSE
10405,90457,2009,1,A0584,954,HT 2,FALSE
10362,88969,2009,1,A0585,1130,,FALSE
10271,89489,2009,1,A0586,921,,FALSE
10750,89445,2009,1,A0587,1004,HT 9; took rc of b/c cant get N2,FALSE
10253,90623,2009,1,A0588,1005,,FALSE
11198,89169,2009,1,A0589,937,HT 11,FALSE
10986,98209,2010,1,A0590,921,22 s HT,FALSE
10265,89924,2009,1,A0591,1153,HT 4; OFT 21,FALSE
10627,89609,2009,1,A0592,1049,,FALSE
10271,89846,2009,1,A0593,853,,FALSE
10112,89602,2009,1,A0595,1040,,FALSE
10405,90195,2009,1,A0596,1203,,FALSE
11192,89450,2009,1,A0597,914,,FALSE
10393,90181,2009,1,A0598,921,,FALSE
10661,90749,2009,1,A0600,1017,HT 26. Fed in tree.,FALSE
10344,89511,2009,1,A0601,900,,FALSE
11170,87959,2009,1,A0602,1111,,FALSE
10112,89271,2009,1,A0603,909,,FALSE
10657,89673,2009,1,A0604,1236,Released,FALSE
11206,88276,2009,1,A0605,805,,FALSE
10191,91808,2009,1,A0606,858,HT 0. V squirmy in bag.,FALSE
10062,88997,2009,1,A0609,1048,,FALSE
10239,88000,2009,1,A0610,1154,,FALSE
10762,88097,2009,1,A0611,945,,FALSE
10646,88419,2009,1,A0612,1203,HT 11,FALSE
10155,89163,2009,1,A0613,1146,HT 0,FALSE
10239,88098,2009,1,A0615,1037,,FALSE
10335,89742,2009,1,A0616,1037,,FALSE
10133,89350,2009,1,A0617,1112,Ate in a tree after released.,FALSE
13659,89615,2009,1,A0618,1051,,FALSE
10407,89517,2009,1,A0619,842,,FALSE
10336,89828,2009,1,A0620,959,,FALSE
10137,88014,2009,1,A0622,938,,FALSE
10215,88032,2009,1,A0623,1045,,FALSE
10140,88203,2009,1,A0624,1035,,FALSE
11196,98520,2010,1,A0625,1005,HT 11s,FALSE
10145,88776,2009,1,A0626,1035,,FALSE
10312,88496,2009,1,A0627,,,FALSE
10543,87955,2009,1,A0628,1320,,FALSE
10271,90504,2009,1,A0629,814,,FALSE
10624,89373,2009,1,A0630,1158,,FALSE
10133,89662,2009,1,A0631,919,,FALSE
10929,89086,2009,1,A0632,935,,FALSE
10929,89042,2009,1,A0633,1103,Escaped. -/G I think,FALSE
10160,89351,2009,1,A0635,915,Late P2? Early P3?,FALSE
10160,92335,2009,1,A0638,939,HT 0,FALSE
10762,88477,2009,1,A0639,901,N1,FALSE
11210,89537,2009,1,A0640,,,FALSE
10475,89126,2009,1,A0641,1035,,FALSE
10387,88564,2009,1,A0642,1045,,FALSE
13667,92027,2009,1,A0643,954,HT 10,FALSE
10317,88018,2009,1,A0644,1113,,FALSE
10119,89603,2009,1,A0645,1002,,FALSE
10346,89835,2009,1,A0646,1135,,FALSE
10324,89679,2009,1,A0647,1105,,FALSE
10112,88889,2009,1,A0648,915,,FALSE
10295,89542,2009,1,A0649,1005,,FALSE
10336,88140,2009,1,A0651,1233,,FALSE
10661,89971,2009,1,A0652,1138,HT 7,FALSE
13676,87963,2009,1,A0653,1041,,FALSE
10465,90147,2009,1,A0655,904,,FALSE
10422,89062,2009,1,A0656,1144,,FALSE
10666,89192,2009,1,A0657,932,,FALSE
10657,89263,2009,1,A0658,924,,FALSE
10155,88891,2009,1,A0659,1021,,FALSE
10213,87872,2009,1,A0660,1040,,FALSE
10318,88206,2009,1,A0661,1115,,FALSE
10181,88204,2009,1,A0662,925,,FALSE
10191,89356,2009,1,A0664,1145,,FALSE
10405,90014,2009,1,A0666,1012,,FALSE
11045,87910,2009,1,A0668,1200,,FALSE
10587,89875,2009,1,A0669,935,,FALSE
13653,87885,2009,1,A0670,1100,,FALSE
10167,89273,2009,1,A0672,1025,,FALSE
13678,88443,2009,1,A0673,1106,,FALSE
10702,89529,2009,1,A0675,946,,FALSE
10121,93011,2010,1,A0676,1013,,FALSE
10183,88205,2009,1,A0677,951,,FALSE
10260,88829,2009,1,A0678,940,,FALSE
10304,87874,2009,1,A0679,1001,,FALSE
11176,87935,2009,1,A0680,1135,,FALSE
10121,88202,2009,1,A0681,940,,FALSE
10374,87928,2009,1,A0682,1042,,FALSE
10362,89597,2009,1,A0683,1009,,FALSE
10391,88784,2009,1,A0684,1122,HT 0; not sure p2 3?,FALSE
10735,91104,2009,1,A0685,1125,HT=10; OFT=21,FALSE
10818,88706,2009,1,A0686,1015,HT 15;,FALSE
10062,90483,2009,1,A0687,921,,FALSE
10701,89528,2009,1,A0688,842,,FALSE
10219,87873,2009,1,A0690,1245,,FALSE
8813,87907,2009,1,A0691,1245,,FALSE
10405,89667,2009,1,A0692,1024,,FALSE
11211,87997,2009,1,A0693,1030,,FALSE
10184,88017,2009,1,A0694,1056,,FALSE
10735,90199,2009,1,A0695,1224,,FALSE
11206,89018,2009,1,A0697,954,,FALSE
13655,88449,2009,1,A0698,1000,,FALSE
10711,89002,2009,1,A0699,1000,,FALSE
10344,88215,2009,1,A0700,1016,,FALSE
10762,89612,2009,1,A0701,1019,,FALSE
10191,89731,2009,1,A0702,1219,Went towards J5,FALSE
11164,89613,2009,1,A0703,938,,FALSE
10140,87922,2009,1,A0704,1248,,FALSE
11159,87947,2009,1,A0705,1050,,FALSE
11212,89877,2009,1,A0706,1015,,FALSE
10271,88968,2009,1,A0707,1100,,FALSE
10456,87989,2009,1,A0708,1330,,FALSE
10289,89874,2009,1,A0709,1110,,FALSE
10062,89538,2009,1,A0710,1151,,FALSE
10517,87932,2009,1,A0711,1020,,FALSE
10657,88971,2009,1,A0712,1038,,FALSE
10095,89982,2009,1,A0713,935,,FALSE
10408,88207,2009,1,A0714,1009,,FALSE
10133,91319,2009,1,A0715,930,HT=10,FALSE
10762,87883,2009,1,A0716,1130,,FALSE
10160,90914,2009,1,A0717,927,HT 0. Weighed her before HT.,FALSE
11210,87996,2009,1,A0718,1010,,FALSE
13676,88006,2009,1,A0720,1139,,FALSE
10713,89173,2009,1,A0721,1101,,FALSE
10375,87929,2009,1,A0722,1000,,FALSE
10686,87934,2009,1,A0723,1234,,FALSE
10362,90456,2009,1,A0724,922,HT 10,FALSE
13660,87949,2009,1,A0725,1030,,FALSE
10190,89873,2009,1,A0726,958,,FALSE
10265,88282,2009,1,A0727,1007,,FALSE
10182,90697,2009,1,A0728,1030,HT=24; OFT=50,FALSE
10182,93020,2010,1,A0729,1116,,FALSE
10344,87987,2009,1,A0730,1230,,FALSE
11193,89698,2009,1,A0732,1114,"Released, already handled during the day",FALSE
10713,88678,2009,1,A0733,1146,,FALSE
10727,89992,2009,1,A0736,1015,,FALSE
10636,89920,2009,1,A0737,900,,FALSE
10587,87904,2009,1,A0738,1104,,FALSE
10270,87943,2009,1,A0739,1140,,FALSE
10407,88217,2009,1,Å0741,837,Sore on rleg,FALSE
10191,90012,2009,1,A0742,2126,,FALSE
10462,88085,2009,1,A0744,1100,,FALSE
10133,87977,2009,1,A0745,1030,,FALSE
11177,89871,2009,1,A0746,912,HT forgot; OFT 14,FALSE
10712,88012,2009,1,A0747,1238,,FALSE
10253,89047,2009,1,A0748,1018,,FALSE
10085,88888,2009,1,A0750,959,,FALSE
10321,89912,2009,1,A0751,1039,,FALSE
10217,88897,2009,1,A0752,1008,,FALSE
10206,90179,2009,1,A0753,906,,FALSE
10717,89287,2009,1,A0755,1033,,FALSE
10311,89179,2009,1,A0756,1157,,FALSE
10688,89829,2009,1,A0757,916,"Released without Handeling, handeled less then 14 days",FALSE
10270,88898,2009,1,A0758,901,,FALSE
10929,90617,2009,1,A0759,1107,,FALSE
10735,92815,2009,1,A0760,959,HT 3,FALSE
13667,89428,2009,1,A0761,904,,FALSE
10160,88966,2009,1,A0762,940,,FALSE
10119,90137,2009,1,A0763,942,HT 22: OFT 0,FALSE
13660,89124,2009,1,A0764,929,,FALSE
11191,89137,2009,1,A0765,1005,,FALSE
10452,89544,2009,1,A0766,1036,,FALSE
10372,89836,2009,1,A0767,852,,FALSE
10405,89262,2009,1,A0768,903,,FALSE
10318,93012,2010,1,A0769,1001,Reprod status unsure; Nipple cond not recorded,FALSE
10307,89205,2009,1,A0770,1006,HT 16,FALSE
10402,89050,2009,1,A0771,1057,,FALSE
11282,93017,2010,1,A0772,1028,,FALSE
13653,88996,2009,1,A0773,1002,,FALSE
11279,93025,2010,1,A0774,1202,,FALSE
10395,89478,2009,1,A0775,908,,FALSE
13193,89550,2009,1,A0776,935,,FALSE
10677,89168,2009,1,A0777,911,HT 3,FALSE
10627,90471,2009,1,A0778,933,Weaned...,FALSE
10119,88890,2009,1,A0780,1123,,FALSE
10342,93013,2010,1,A0781,1042,Reprod status unsure; Nipple cond and Ratt not recorded,FALSE
10416,89207,2009,1,A0783,1122,HT 11,FALSE
10408,89467,2009,1,A0784,915,released without handling,FALSE
13666,90250,2009,1,A0785,905,HT 10,FALSE
11080,92511,2009,1,A0786,915,HT 15,FALSE
11176,86690,2009,1,A0787,932,Released; 3rd cap today,FALSE
10735,89599,2009,1,A0788,1126,Late P2? Ate after released.,FALSE
10399,89684,2009,1,A0789,944,,FALSE
10657,92869,2009,1,A0790,924,HT 20,FALSE
10253,89199,2009,1,A0791,1044,,FALSE
10517,90608,2009,1,A0792,1127,HT 27,FALSE
10686,89832,2009,1,A0793,1102,HT 0,FALSE
10081,89161,2009,1,A0794,1000,,FALSE
10219,89274,2009,1,A0795,1019,,FALSE
11164,88914,2009,1,A0796,1008,,FALSE
10095,89824,2009,1,A0797,1019,,FALSE
13663,89248,2009,1,A0798,1057,,FALSE
10086,90162,2009,1,A0799,934,,FALSE
11177,88341,2009,1,A0800,944,,FALSE
11177,88291,2009,1,A0801,1205,,FALSE
10569,88663,2009,1,A0802,,,FALSE
10362,88736,2009,1,A0803,946,Recaputre soon replace TAGRT and see if she's actually P2.,FALSE
10295,89134,2009,1,A0804,1044,,FALSE
11176,89575,2009,1,A0805,1103,"released without handling, not primary midden",FALSE
10206,89083,2009,1,A0806,922,,FALSE
10636,88504,2009,1,A0807,1123,,FALSE
10308,88494,2009,1,A0809,,,FALSE
13667,91036,2009,1,A0810,1233,HT 13.,FALSE
10374,88702,2009,1,A0811,854,,FALSE
10717,88475,2009,1,A0812,1127,,FALSE
10145,88513,2009,1,A0814,1126,,FALSE
10661,88350,2009,1,A0815,954,,FALSE
10130,88278,2009,1,A0816,1033,,FALSE
11171,89476,2009,1,A0817,1130,released without handling,FALSE
10688,88930,2009,1,A0818,954,,FALSE
13683,88937,2009,1,A0819,1015,,FALSE
10629,88310,2009,1,A0820,1052,,FALSE
10122,89081,2009,1,A0821,1032,,FALSE
10265,88603,2009,1,A0822,928,,FALSE
10465,89209,2009,1,A0823,923,HT 20,FALSE
10203,89230,2009,1,A0824,935,,FALSE
10636,89183,2009,1,A0825,915,,FALSE
10260,89200,2009,1,A0826,1146,,FALSE
10465,88416,2009,1,A0827,1001,,FALSE
11176,90583,2009,1,A0828,1046,HT 17,FALSE
11192,88480,2009,1,A0829,947,,FALSE
10436,88660,2009,1,A0830,1034,,FALSE
10657,88817,2009,1,A0831,943,"Possible P2, md; recap in a week.",FALSE
10607,88485,2009,1,A0832,906,,FALSE
10122,88948,2009,1,A0833,1041,,FALSE
10462,88336,2009,1,A0834,919,,FALSE
10640,89191,2009,1,A0835,957,,FALSE
10308,89237,2009,1,A0836,1037,,FALSE
10461,89638,2009,1,A0837,1054,HT 10,FALSE
10405,90958,2009,1,A0838,1013,,FALSE
10121,88232,2009,1,A0841,916,,FALSE
10391,88383,2009,1,A0843,950,,FALSE
10408,88287,2009,1,A0844,1105,Possibly a P2; trap again in ~7d.,FALSE
10375,88235,2009,1,A0846,835,,FALSE
8776,88553,2009,1,A0847,952,,FALSE
10271,88397,2009,1,A0849,848,,FALSE
10304,88899,2009,1,a0850,1055,,FALSE
13659,88759,2009,1,A0851,1137,,FALSE
13667,89099,2009,1,A0853,1110,,FALSE
10752,90477,2009,1,A0856,1050,HT=8; OFT=0,FALSE
10187,89334,2009,1,A0858,934,,FALSE
10569,89283,2009,1,A0859,1019,,FALSE
8776,90133,2009,1,A0860,901,HT 24; OFT 0,FALSE
10657,89672,2009,1,A0861,1045,,FALSE
10213,89101,2009,1,A0862,1135,,FALSE
11177,90436,2009,1,A0863,1050,released without handling,FALSE
10160,89588,2009,1,A0864,925,Ran towards K.12,FALSE
10589,89343,2009,1,A0865,912,,FALSE
10413,91402,2009,1,A0866,955,HT 17,FALSE
10213,88895,2009,1,A0867,1019,,FALSE
10108,89761,2009,1,A0868,907,,FALSE
10318,89867,2009,1,A0869,1032,HT 6; OFT 20,FALSE
10646,89286,2009,1,A0870,1029,,FALSE
10160,91160,2009,1,A0871,1050,HT=12; OFT=40,FALSE
13653,88842,2009,1,A0872,1039,,FALSE
13667,88886,2009,1,A0873,1135,Reproductive status uncertain.,FALSE
13667,92342,2009,1,A0874,1032,HT 8,FALSE
10289,89339,2009,1,A0875,1123,,FALSE
10407,88902,2009,1,A0877,1042,,FALSE
10191,92863,2009,1,A0878,1346,,FALSE
10285,89774,2009,1,A0879,932,HT 0; OFT 15;,FALSE
13666,90016,2009,1,A0880,847,HT 12,FALSE
10183,90606,2009,1,A0881,1100,HT 11,FALSE
11442,91765,2009,1,A0885,1115,HT 8. Left notch.,FALSE
10624,89284,2009,1,A0887,1133,,FALSE
10155,89272,2009,1,A0888,1044,,FALSE
10112,89162,2009,1,A0891,916,HT 11; po but no lac nip,FALSE
10190,89149,2009,1,A0892,932,,FALSE
10183,89321,2009,1,A0894,1043,Released without handling,FALSE
10335,90295,2009,1,A0895,927,,FALSE
10408,89328,2009,1,A0897,1037,,FALSE
10182,88862,2009,1,A0898,1201,Released without handling,FALSE
10627,88753,2009,1,A0901,1001,,FALSE
11210,88426,2009,1,A0902,913,,FALSE
10336,88447,2009,1,A0903,935,,FALSE
10293,89178,2009,1,A0904,1012,,FALSE
10183,88518,2009,1,A0905,1005,,FALSE
13663,88859,2009,1,A0906,1045,,FALSE
13660,89296,2009,1,A0907,920,,FALSE
10155,88463,2009,1,A0908,1003,,FALSE
10181,86687,2009,1,A0910,825,Released,FALSE
11398,93033,2010,1,A0911,1231,,FALSE
10408,88785,2009,1,A0912,957,,FALSE
10520,91729,2009,1,A0913,903,Released,FALSE
10342,89027,2009,1,A0915,902,,FALSE
10318,94275,2010,1,A0916,1055,20 s HT,FALSE
10402,88833,2009,1,A0917,1035,,FALSE
10621,88665,2009,1,A0920,1050,,FALSE
10407,89166,2009,1,A0921,1030,HT 18,FALSE
10265,89074,2009,1,A0922,1004,,FALSE
10686,88865,2009,1,A0923,1230,,FALSE
10213,88300,2009,1,A0924,1016,,FALSE
11177,89401,2009,1,A0926,930,,FALSE
10547,88253,2009,1,A0927,1000,"2NotchREar,DNA",FALSE
10140,88940,2009,1,A0928,1121,,FALSE
13666,91329,2009,1,A0929,911,HT 7,FALSE
10338,88951,2009,1,A0930,852,Couldn't get milk; LL?,FALSE
11177,89029,2009,1,A0931,840,,FALSE
10640,91020,2009,1,A0933,1050,,FALSE
10405,88881,2009,1,A0934,909,,FALSE
10217,88744,2009,1,A0935,1124,colours changed at a later date.,FALSE
10260,88408,2009,1,A0936,1123,,FALSE
10145,88860,2009,1,A0937,1038,,FALSE
10391,88704,2009,1,A0938,957,HT 1;,FALSE
10624,88257,2009,1,A0939,930,,FALSE
10344,88358,2009,1,A0941,1048,,FALSE
13653,88370,2009,1,A0942,1000,,FALSE
10317,89140,2009,1,A0945,1127,,FALSE
10374,89961,2009,1,A0946,915,HT 0; OFT 0,FALSE
10377,88944,2009,1,A0947,959,,FALSE
10334,89251,2009,1,A0950,1015,,FALSE
11188,88459,2009,1,A0951,916,,FALSE
